event_type,x,y,button,action,scroll_dx,scroll_dy,speed_px_s,idle_time_s,timestamp
scroll,1031,594,none,scrolled_down,0,0,0.0,0.0,2026-07-26 20:11:41.646976
scroll,1031,594,none,scrolled_down,0,0,0.0,0.0,2026-07-26 20:11:41.672777
scroll,1031,594,none,scrolled_down,0,0,0.0,0.0,2026-07-26 20:11:41.677827
movement,1029,602,none,moved,0,0,7.7831,0.0,2026-07-26 20:11:41.704831
movement,1018,651,none,moved,0,0,323.9189,0.0,2026-07-26 20:11:41.759385
movement,1018,652,none,moved,0,0,0.0,0.0,2026-07-26 20:11:41.827887
click,1018,652,left,pressed,0,0,0.0,0.0,2026-07-26 20:11:42.152328
click,1018,652,left,released,0,0,0.0,0.0,2026-07-26 20:11:42.372622
scroll,1018,652,none,scrolled_up,0,1,0.0,0.0,2026-07-26 20:11:42.644613
scroll,1018,652,none,scrolled_up,0,5,0.0,0.0,2026-07-26 20:11:42.701456
scroll,1018,652,none,scrolled_down,0,0,0.0,0.0,2026-07-26 20:11:42.728688
scroll,1018,652,none,scrolled_down,0,-2,0.0,0.0,2026-07-26 20:11:42.745693
scroll,1018,652,none,scrolled_down,0,0,0.0,0.0,2026-07-26 20:11:42.758887
scroll,1018,652,none,scrolled_up,0,1,0.0,0.0,2026-07-26 20:11:42.778108
scroll,1018,652,none,scrolled_down,0,0,0.0,0.0,2026-07-26 20:11:42.798190
scroll,1018,652,none,scrolled_down,0,0,0.0,0.0,2026-07-26 20:11:42.812806
scroll,1018,652,none,scrolled_down,0,0,0.0,0.0,2026-07-26 20:11:42.823510
scroll,1018,652,none,scrolled_down,0,0,0.0,0.0,2026-07-26 20:11:42.836595
scroll,1018,652,none,scrolled_down,0,0,0.0,0.0,2026-07-26 20:11:42.854372
scroll,1018,652,none,scrolled_down,0,0,0.0,0.0,2026-07-26 20:11:42.905036
scroll,1018,652,none,scrolled_down,0,0,0.0,0.0,2026-07-26 20:11:42.914862
scroll,1018,652,none,scrolled_down,0,0,0.0,0.0,2026-07-26 20:11:42.925639
scroll,1018,652,none,scrolled_down,0,0,0.0,0.0,2026-07-26 20:11:42.932382
scroll,1018,652,none,scrolled_down,0,0,0.0,0.0,2026-07-26 20:11:42.937077
scroll,1018,652,none,scrolled_down,0,0,0.0,0.0,2026-07-26 20:11:42.946413
scroll,1018,652,none,scrolled_down,0,0,0.0,0.0,2026-07-26 20:11:42.976374
scroll,1018,652,none,scrolled_down,0,0,0.0,0.0,2026-07-26 20:11:43.104439
scroll,1018,652,none,scrolled_down,0,0,0.0,0.0,2026-07-26 20:11:43.107652
scroll,1018,652,none,scrolled_down,0,0,0.0,0.0,2026-07-26 20:11:43.111339
scroll,1018,652,none,scrolled_up,0,6,0.0,0.0,2026-07-26 20:11:43.116213
scroll,1018,652,none,scrolled_up,0,1,0.0,0.0,2026-07-26 20:11:43.139463
scroll,1018,652,none,scrolled_up,0,1,0.0,0.0,2026-07-26 20:11:43.160282
scroll,1018,652,none,scrolled_down,0,0,0.0,0.0,2026-07-26 20:11:43.175029
scroll,1018,652,none,scrolled_down,0,0,0.0,0.0,2026-07-26 20:11:43.178448
scroll,1018,652,none,scrolled_down,0,0,0.0,0.0,2026-07-26 20:11:43.193960
scroll,1018,652,none,scrolled_down,0,0,0.0,0.0,2026-07-26 20:11:43.210269
scroll,1018,652,none,scrolled_down,0,0,0.0,0.0,2026-07-26 20:11:43.232506
scroll,1018,652,none,scrolled_down,0,-1,0.0,0.0,2026-07-26 20:11:43.261738
scroll,1018,652,none,scrolled_down,0,-1,0.0,0.0,2026-07-26 20:11:43.268540
scroll,1018,652,none,scrolled_down,0,-1,0.0,0.0,2026-07-26 20:11:43.275501
scroll,1018,652,none,scrolled_down,0,-1,0.0,0.0,2026-07-26 20:11:43.282301
scroll,1018,652,none,scrolled_down,0,-1,0.0,0.0,2026-07-26 20:11:43.289685
scroll,1018,652,none,scrolled_down,0,-1,0.0,0.0,2026-07-26 20:11:43.295988
scroll,1018,652,none,scrolled_down,0,-1,0.0,0.0,2026-07-26 20:11:43.303469
scroll,1018,652,none,scrolled_down,0,-1,0.0,0.0,2026-07-26 20:11:43.309862
scroll,1018,652,none,scrolled_down,0,-1,0.0,0.0,2026-07-26 20:11:43.316400
scroll,1018,652,none,scrolled_down,0,-1,0.0,0.0,2026-07-26 20:11:43.332278
scroll,1018,652,none,scrolled_down,0,-1,0.0,0.0,2026-07-26 20:11:43.345205
scroll,1018,652,none,scrolled_down,0,-2,0.0,0.0,2026-07-26 20:11:43.346984
scroll,1018,652,none,scrolled_down,0,-1,0.0,0.0,2026-07-26 20:11:43.350726
scroll,1018,652,none,scrolled_down,0,-1,0.0,0.0,2026-07-26 20:11:43.357648
scroll,1018,652,none,scrolled_down,0,-1,0.0,0.0,2026-07-26 20:11:43.373528
scroll,1018,652,none,scrolled_down,0,-1,0.0,0.0,2026-07-26 20:11:43.375215
scroll,1018,652,none,scrolled_down,0,-1,0.0,0.0,2026-07-26 20:11:43.399447
scroll,1018,652,none,scrolled_down,0,-1,0.0,0.0,2026-07-26 20:11:43.430763
scroll,1018,652,none,scrolled_down,0,-1,0.0,0.0,2026-07-26 20:11:43.466353
scroll,1018,652,none,scrolled_down,0,-1,0.0,0.0,2026-07-26 20:11:43.497192
scroll,1018,652,none,scrolled_down,0,-1,0.0,0.0,2026-07-26 20:11:43.528114
scroll,1018,652,none,scrolled_down,0,-1,0.0,0.0,2026-07-26 20:11:43.562500
scroll,1018,652,none,scrolled_down,0,-1,0.0,0.0,2026-07-26 20:11:43.583960
scroll,1018,652,none,scrolled_down,0,-1,0.0,0.0,2026-07-26 20:11:43.645809
scroll,1018,652,none,scrolled_down,0,-1,0.0,0.0,2026-07-26 20:11:43.653040
scroll,1018,652,none,scrolled_down,0,-1,0.0,0.0,2026-07-26 20:11:43.660243
scroll,1018,652,none,scrolled_down,0,-1,0.0,0.0,2026-07-26 20:11:43.666192
scroll,1018,652,none,scrolled_down,0,-1,0.0,0.0,2026-07-26 20:11:43.674196
scroll,1018,652,none,scrolled_down,0,-1,0.0,0.0,2026-07-26 20:11:43.691153
scroll,1018,652,none,scrolled_down,0,-1,0.0,0.0,2026-07-26 20:11:43.693730
scroll,1018,652,none,scrolled_down,0,-2,0.0,0.0,2026-07-26 20:11:43.710280
scroll,1018,652,none,scrolled_down,0,-1,0.0,0.0,2026-07-26 20:11:43.716104
idle,1018,652,none,idle_start,0,0,0.0,0.0,2026-07-26 20:11:43.728395
scroll,1018,652,none,scrolled_down,0,-2,0.0,0.0,2026-07-26 20:11:43.737374
scroll,1018,652,none,scrolled_down,0,-1,0.0,0.0,2026-07-26 20:11:43.749116
scroll,1018,652,none,scrolled_down,0,-1,0.0,0.0,2026-07-26 20:11:43.808275
scroll,1018,652,none,scrolled_down,0,-1,0.0,0.0,2026-07-26 20:11:43.829089
scroll,1018,652,none,scrolled_down,0,-1,0.0,0.0,2026-07-26 20:11:43.839594
scroll,1018,652,none,scrolled_down,0,-1,0.0,0.0,2026-07-26 20:11:43.852413
scroll,1018,652,none,scrolled_down,0,-1,0.0,0.0,2026-07-26 20:11:43.874545
scroll,1018,652,none,scrolled_down,0,-1,0.0,0.0,2026-07-26 20:11:43.891350
scroll,1018,652,none,scrolled_down,0,-1,0.0,0.0,2026-07-26 20:11:43.906467
scroll,1018,652,none,scrolled_down,0,-1,0.0,0.0,2026-07-26 20:11:43.923024
scroll,1018,652,none,scrolled_down,0,-1,0.0,0.0,2026-07-26 20:11:43.938634
scroll,1018,652,none,scrolled_down,0,-1,0.0,0.0,2026-07-26 20:11:43.955122
scroll,1018,652,none,scrolled_down,0,-1,0.0,0.0,2026-07-26 20:11:43.970629
scroll,1018,652,none,scrolled_down,0,0,0.0,0.0,2026-07-26 20:11:44.048444
scroll,1018,652,none,scrolled_down,0,0,0.0,0.0,2026-07-26 20:11:44.055850
scroll,1018,652,none,scrolled_down,0,0,0.0,0.0,2026-07-26 20:11:44.062533
scroll,1018,652,none,scrolled_down,0,0,0.0,0.0,2026-07-26 20:11:44.076189
scroll,1018,652,none,scrolled_down,0,0,0.0,0.0,2026-07-26 20:11:44.082867
scroll,1018,652,none,scrolled_down,0,0,0.0,0.0,2026-07-26 20:11:44.094283
scroll,1018,652,none,scrolled_down,0,0,0.0,0.0,2026-07-26 20:11:44.102193
scroll,1018,652,none,scrolled_up,0,1,0.0,0.0,2026-07-26 20:11:44.131988
scroll,1018,652,none,scrolled_up,0,1,0.0,0.0,2026-07-26 20:11:44.149612
scroll,1018,652,none,scrolled_up,0,1,0.0,0.0,2026-07-26 20:11:44.157070
scroll,1018,652,none,scrolled_down,0,0,0.0,0.0,2026-07-26 20:11:44.161610
scroll,1018,652,none,scrolled_down,0,-2,0.0,0.0,2026-07-26 20:11:44.163933
scroll,1018,652,none,scrolled_down,0,0,0.0,0.0,2026-07-26 20:11:44.173127
scroll,1018,652,none,scrolled_up,0,1,0.0,0.0,2026-07-26 20:11:44.197655
scroll,1018,652,none,scrolled_down,0,0,0.0,0.0,2026-07-26 20:11:44.209485
scroll,1018,652,none,scrolled_down,0,0,0.0,0.0,2026-07-26 20:11:44.220805
scroll,1018,652,none,scrolled_up,0,1,0.0,0.0,2026-07-26 20:11:44.229654
scroll,1018,652,none,scrolled_down,0,0,0.0,0.0,2026-07-26 20:11:44.248088
scroll,1018,652,none,scrolled_down,0,0,0.0,0.0,2026-07-26 20:11:44.267438
scroll,1018,652,none,scrolled_down,0,0,0.0,0.0,2026-07-26 20:11:44.280754
scroll,1018,652,none,scrolled_down,0,0,0.0,0.0,2026-07-26 20:11:44.302873
scroll,1018,652,none,scrolled_down,0,0,0.0,0.0,2026-07-26 20:11:44.315201
scroll,1018,652,none,scrolled_down,0,0,0.0,0.0,2026-07-26 20:11:44.337235
scroll,1018,652,none,scrolled_down,0,0,0.0,0.0,2026-07-26 20:11:44.370373
scroll,1018,652,none,scrolled_down,0,0,0.0,0.0,2026-07-26 20:11:44.403405
scroll,1018,652,none,scrolled_down,0,0,0.0,0.0,2026-07-26 20:11:44.419048
scroll,1018,652,none,scrolled_down,0,0,0.0,0.0,2026-07-26 20:11:44.433635
scroll,1018,652,none,scrolled_down,0,0,0.0,0.0,2026-07-26 20:11:44.455610
scroll,1018,652,none,scrolled_down,0,0,0.0,0.0,2026-07-26 20:11:44.469857
scroll,1018,652,none,scrolled_down,0,0,0.0,0.0,2026-07-26 20:11:44.502280
scroll,1018,652,none,scrolled_down,0,0,0.0,0.0,2026-07-26 20:11:45.039296
scroll,1018,652,none,scrolled_down,0,0,0.0,0.0,2026-07-26 20:11:45.046297
scroll,1018,652,none,scrolled_down,0,0,0.0,0.0,2026-07-26 20:11:45.053049
scroll,1018,652,none,scrolled_down,0,0,0.0,0.0,2026-07-26 20:11:45.059930
scroll,1018,652,none,scrolled_down,0,0,0.0,0.0,2026-07-26 20:11:45.067424
scroll,1018,652,none,scrolled_down,0,0,0.0,0.0,2026-07-26 20:11:45.074040
scroll,1018,652,none,scrolled_down,0,0,0.0,0.0,2026-07-26 20:11:45.080289
scroll,1018,652,none,scrolled_down,0,0,0.0,0.0,2026-07-26 20:11:45.087449
scroll,1018,652,none,scrolled_down,0,0,0.0,0.0,2026-07-26 20:11:45.094206
scroll,1018,652,none,scrolled_down,0,0,0.0,0.0,2026-07-26 20:11:45.100856
scroll,1018,652,none,scrolled_down,0,0,0.0,0.0,2026-07-26 20:11:45.108199
scroll,1018,652,none,scrolled_down,0,0,0.0,0.0,2026-07-26 20:11:45.114635
scroll,1018,652,none,scrolled_down,0,0,0.0,0.0,2026-07-26 20:11:45.121771
scroll,1018,652,none,scrolled_down,0,0,0.0,0.0,2026-07-26 20:11:45.128379
scroll,1018,652,none,scrolled_down,0,0,0.0,0.0,2026-07-26 20:11:45.177850
scroll,1018,652,none,scrolled_down,0,0,0.0,0.0,2026-07-26 20:11:45.181235
scroll,1018,652,none,scrolled_down,0,-1,0.0,0.0,2026-07-26 20:11:45.210381
idle,1009,643,none,idle_end,0,0,0.0,2.1162,2026-07-26 20:11:45.844646
movement,1009,643,none,moved,0,0,3.1687,0.0,2026-07-26 20:11:45.845034
movement,900,585,none,moved,0,0,2373.5901,0.0,2026-07-26 20:11:45.898843
movement,780,596,none,moved,0,0,2138.1552,0.0,2026-07-26 20:11:45.953908
movement,754,607,none,moved,0,0,0.0,0.0,2026-07-26 20:11:46.008651
movement,755,607,none,moved,0,0,0.0,0.0,2026-07-26 20:11:46.070238
movement,787,585,none,moved,0,0,39.0431,0.0,2026-07-26 20:11:46.523547
movement,883,504,none,moved,0,0,2875.3892,0.0,2026-07-26 20:11:46.578378
movement,1121,542,none,moved,0,0,5899.6564,0.0,2026-07-26 20:11:46.633212
movement,1316,682,none,moved,0,0,3489.4079,0.0,2026-07-26 20:11:46.688170
movement,1358,778,none,moved,0,0,1056.6518,0.0,2026-07-26 20:11:46.743014
movement,1340,785,none,moved,0,0,28.3144,0.0,2026-07-26 20:11:47.034162
movement,1296,815,none,moved,0,0,737.9401,0.0,2026-07-26 20:11:47.088819
movement,1274,841,none,moved,0,0,205.7241,0.0,2026-07-26 20:11:47.143572
movement,1272,844,none,moved,0,0,29.2247,0.0,2026-07-26 20:11:47.205419
movement,1251,879,none,moved,0,0,1466.7343,0.0,2026-07-26 20:11:47.260197
movement,1212,941,none,moved,0,0,1140.817,0.0,2026-07-26 20:11:47.315139
movement,1182,985,none,moved,0,0,1415.2504,0.0,2026-07-26 20:11:47.369798
movement,1163,1025,none,moved,0,0,484.0536,0.0,2026-07-26 20:11:47.424975
movement,1159,1033,none,moved,0,0,2.932,0.0,2026-07-26 20:11:47.799842
movement,1182,1047,none,moved,0,0,451.8329,0.0,2026-07-26 20:11:47.854536
movement,1189,1046,none,moved,0,0,47.9672,0.0,2026-07-26 20:11:47.923180
movement,1185,1046,none,moved,0,0,292.0926,0.0,2026-07-26 20:11:47.977825
movement,1125,1042,none,moved,0,0,1638.7549,0.0,2026-07-26 20:11:48.032648
movement,1043,1033,none,moved,0,0,1078.0883,0.0,2026-07-26 20:11:48.087569
movement,1009,1027,none,moved,0,0,292.6429,0.0,2026-07-26 20:11:48.142302
movement,1000,1025,none,moved,0,0,0.0,0.0,2026-07-26 20:11:48.193053
movement,998,1025,none,moved,0,0,0.0,0.0,2026-07-26 20:11:48.244855
movement,998,1025,none,moved,0,0,0.0,0.0,2026-07-26 20:11:48.313683
movement,1005,1023,none,moved,0,0,27.2625,0.0,2026-07-26 20:11:48.607364
movement,1103,996,none,moved,0,0,1825.4833,0.0,2026-07-26 20:11:48.662117
movement,1169,978,none,moved,0,0,744.4101,0.0,2026-07-26 20:11:48.716933
movement,1196,973,none,moved,0,0,435.1389,0.0,2026-07-26 20:11:48.771894
movement,1214,976,none,moved,0,0,330.4937,0.0,2026-07-26 20:11:48.826708
movement,1223,985,none,moved,0,0,327.6762,0.0,2026-07-26 20:11:48.881485
movement,1234,1002,none,moved,0,0,332.0264,0.0,2026-07-26 20:11:48.936397
movement,1247,1020,none,moved,0,0,526.6875,0.0,2026-07-26 20:11:48.991235
movement,1261,1038,none,moved,0,0,208.2447,0.0,2026-07-26 20:11:49.046259
movement,1265,1042,none,moved,0,0,47.9705,0.0,2026-07-26 20:11:49.108443
movement,1266,1039,none,moved,0,0,150.9666,0.0,2026-07-26 20:11:49.162885
movement,1266,1035,none,moved,0,0,73.1148,0.0,2026-07-26 20:11:49.224369
movement,1267,1033,none,moved,0,0,104.1589,0.0,2026-07-26 20:11:49.279163
click,1267,1032,left,pressed,0,0,0.0,0.0,2026-07-26 20:11:49.624260
click,1267,1032,left,released,0,0,0.0,0.0,2026-07-26 20:11:49.853010
movement,1263,1026,none,moved,0,0,8.1876,0.0,2026-07-26 20:11:50.200964
movement,1166,957,none,moved,0,0,2509.6917,0.0,2026-07-26 20:11:50.255813
movement,1012,913,none,moved,0,0,2874.4139,0.0,2026-07-26 20:11:50.310504
movement,904,907,none,moved,0,0,1474.1684,0.0,2026-07-26 20:11:50.365283
movement,855,908,none,moved,0,0,340.4265,0.0,2026-07-26 20:11:50.420226
movement,850,911,none,moved,0,0,24.0301,0.0,2026-07-26 20:11:50.496080
movement,851,907,none,moved,0,0,10.8374,0.0,2026-07-26 20:11:50.898926
movement,853,875,none,moved,0,0,145.3429,0.0,2026-07-26 20:11:50.953738
movement,853,873,none,moved,0,0,0.0,0.0,2026-07-26 20:11:51.015868
movement,852,877,none,moved,0,0,67.8344,0.0,2026-07-26 20:11:51.077740
movement,823,913,none,moved,0,0,1470.1896,0.0,2026-07-26 20:11:51.132244
movement,792,942,none,moved,0,0,329.9936,0.0,2026-07-26 20:11:51.186966
click,790,942,left,pressed,0,0,0.0,0.0,2026-07-26 20:11:51.449650
click,790,942,left,released,0,0,0.0,0.0,2026-07-26 20:11:51.667259
idle,790,942,none,idle_start,0,0,0.0,0.0,2026-07-26 20:11:52.848824
movement,584,987,none,moved,0,0,0.0,0.0,2026-07-26 20:17:00.982140
movement,603,879,none,moved,0,0,1845.6208,0.0,2026-07-26 20:17:01.035633
movement,619,823,none,moved,0,0,289.6219,0.0,2026-07-26 20:17:01.090423
movement,620,821,none,moved,0,0,0.0,0.0,2026-07-26 20:17:01.145193
movement,620,822,none,moved,0,0,0.0,0.0,2026-07-26 20:17:01.213716
movement,655,765,none,moved,0,0,2946.4943,0.0,2026-07-26 20:17:01.269261
movement,772,543,none,moved,0,0,3673.7925,0.0,2026-07-26 20:17:01.323550
movement,797,492,none,moved,0,0,149.2741,0.0,2026-07-26 20:17:01.378402
click,796,491,left,pressed,0,0,0.0,0.0,2026-07-26 20:17:01.683015
click,796,491,left,released,0,0,0.0,0.0,2026-07-26 20:17:01.898997
movement,793,499,none,moved,0,0,10.4378,0.0,2026-07-26 20:17:02.244968
movement,741,663,none,moved,0,0,3259.1519,0.0,2026-07-26 20:17:02.298946
movement,679,795,none,moved,0,0,2195.2843,0.0,2026-07-26 20:17:02.353970
movement,636,858,none,moved,0,0,1079.004,0.0,2026-07-26 20:17:02.409042
movement,604,887,none,moved,0,0,478.872,0.0,2026-07-26 20:17:02.464154
movement,598,896,none,moved,0,0,75.0189,0.0,2026-07-26 20:17:02.518479
movement,600,895,none,moved,0,0,48.4303,0.0,2026-07-26 20:17:02.587095
movement,615,908,none,moved,0,0,691.308,0.0,2026-07-26 20:17:02.642151
movement,645,928,none,moved,0,0,509.0473,0.0,2026-07-26 20:17:02.696740
movement,666,937,none,moved,0,0,463.9715,0.0,2026-07-26 20:17:02.751347
idle,674,937,none,idle_start,0,0,0.0,0.0,2026-07-26 20:17:04.645504
idle,677,937,none,idle_end,0,0,0.0,0.918,2026-07-26 20:17:05.563507
movement,677,937,none,moved,0,0,1.0747,0.0,2026-07-26 20:17:05.564707
movement,727,953,none,moved,0,0,920.1217,0.0,2026-07-26 20:17:05.617354
movement,741,959,none,moved,0,0,152.2654,0.0,2026-07-26 20:17:05.672164
movement,742,959,none,moved,0,0,0.0,0.0,2026-07-26 20:17:05.740831
movement,742,960,none,moved,0,0,1.8491,0.0,2026-07-26 20:17:06.281651
movement,741,964,none,moved,0,0,443.8417,0.0,2026-07-26 20:17:06.334559
movement,801,961,none,moved,0,0,2476.9225,0.0,2026-07-26 20:17:06.389361
movement,1031,961,none,moved,0,0,4603.2059,0.0,2026-07-26 20:17:06.444074
movement,1202,977,none,moved,0,0,2323.2153,0.0,2026-07-26 20:17:06.498803
movement,1257,987,none,moved,0,0,72.7294,0.0,2026-07-26 20:17:06.560587
movement,1262,989,none,moved,0,0,20.9516,0.0,2026-07-26 20:17:06.817623
movement,1341,1043,none,moved,0,0,1637.6686,0.0,2026-07-26 20:17:06.872220
movement,1379,1067,none,moved,0,0,142.1027,0.0,2026-07-26 20:17:06.927376
movement,1381,1071,none,moved,0,0,49.237,0.0,2026-07-26 20:17:06.982282
movement,1380,1073,none,moved,0,0,48.4997,0.0,2026-07-26 20:17:07.043781
movement,1378,1074,none,moved,0,0,16.3283,0.0,2026-07-26 20:17:07.132545
movement,1377,1075,none,moved,0,0,0.0,0.0,2026-07-26 20:17:07.188934
movement,1376,1076,none,moved,0,0,0.0,0.0,2026-07-26 20:17:07.290454
movement,1377,1071,none,moved,0,0,210.6182,0.0,2026-07-26 20:17:07.345206
movement,1382,1062,none,moved,0,0,207.2262,0.0,2026-07-26 20:17:07.400104
click,1384,1058,left,pressed,0,0,0.0,0.0,2026-07-26 20:17:07.746370
click,1384,1058,left,released,0,0,0.0,0.0,2026-07-26 20:17:07.962203
movement,1379,1052,none,moved,0,0,6.8846,0.0,2026-07-26 20:17:08.575684
movement,1222,915,none,moved,0,0,7111.115,0.0,2026-07-26 20:17:08.630567
movement,885,751,none,moved,0,0,5708.4156,0.0,2026-07-26 20:17:08.686300
movement,570,733,none,moved,0,0,4743.0479,0.0,2026-07-26 20:17:08.740466
movement,467,745,none,moved,0,0,446.6595,0.0,2026-07-26 20:17:08.795532
movement,462,735,none,moved,0,0,50.2531,0.0,2026-07-26 20:17:09.049331
movement,400,602,none,moved,0,0,2727.288,0.0,2026-07-26 20:17:09.103723
movement,366,462,none,moved,0,0,2492.9657,0.0,2026-07-26 20:17:09.158620
movement,352,361,none,moved,0,0,1265.8146,0.0,2026-07-26 20:17:09.213440
movement,335,310,none,moved,0,0,767.9264,0.0,2026-07-26 20:17:09.268566
movement,314,287,none,moved,0,0,329.3563,0.0,2026-07-26 20:17:09.323244
movement,310,285,none,moved,0,0,79.4963,0.0,2026-07-26 20:17:09.378038
movement,304,284,none,moved,0,0,279.5457,0.0,2026-07-26 20:17:09.433084
movement,277,271,none,moved,0,0,1101.2883,0.0,2026-07-26 20:17:09.487623
movement,223,259,none,moved,0,0,1018.3527,0.0,2026-07-26 20:17:09.542709
movement,154,262,none,moved,0,0,733.6804,0.0,2026-07-26 20:17:09.597518
movement,139,262,none,moved,0,0,147.614,0.0,2026-07-26 20:17:09.652241
movement,141,264,none,moved,0,0,47.8769,0.0,2026-07-26 20:17:09.721125
movement,142,266,none,moved,0,0,0.0,0.0,2026-07-26 20:17:09.817222
movement,141,264,none,moved,0,0,209.111,0.0,2026-07-26 20:17:09.871714
movement,141,261,none,moved,0,0,71.5507,0.0,2026-07-26 20:17:09.926717
movement,136,261,none,moved,0,0,11.8623,0.0,2026-07-26 20:17:10.348217
movement,93,263,none,moved,0,0,291.433,0.0,2026-07-26 20:17:10.402848
movement,86,262,none,moved,0,0,0.0,0.0,2026-07-26 20:17:10.465596
movement,88,262,none,moved,0,0,0.0,0.0,2026-07-26 20:17:10.519413
movement,91,262,none,moved,0,0,0.8606,0.0,2026-07-26 20:17:11.688326
movement,92,262,none,moved,0,0,38.9432,0.0,2026-07-26 20:17:11.742908
movement,94,261,none,moved,0,0,0.0,0.0,2026-07-26 20:17:11.811144
movement,98,260,none,moved,0,0,47.1201,0.0,2026-07-26 20:17:11.880271
movement,112,255,none,moved,0,0,343.5565,0.0,2026-07-26 20:17:11.934315
movement,117,254,none,moved,0,0,73.5391,0.0,2026-07-26 20:17:11.989176
movement,117,253,none,moved,0,0,9.1111,0.0,2026-07-26 20:17:12.098931
movement,123,254,none,moved,0,0,20.6505,0.0,2026-07-26 20:17:12.412266
movement,198,289,none,moved,0,0,1776.3531,0.0,2026-07-26 20:17:12.467101
movement,257,314,none,moved,0,0,732.5263,0.0,2026-07-26 20:17:12.522135
movement,295,328,none,moved,0,0,469.9055,0.0,2026-07-26 20:17:12.576833
movement,307,334,none,moved,0,0,211.2664,0.0,2026-07-26 20:17:12.628552
movement,316,342,none,moved,0,0,103.3813,0.0,2026-07-26 20:17:12.687678
movement,320,348,none,moved,0,0,145.9142,0.0,2026-07-26 20:17:12.741406
movement,322,349,none,moved,0,0,62.8339,0.0,2026-07-26 20:17:12.805014
movement,333,356,none,moved,0,0,133.5781,0.0,2026-07-26 20:17:12.864552
movement,373,380,none,moved,0,0,126.7433,0.0,2026-07-26 20:17:12.930400
movement,378,381,none,moved,0,0,0.0,0.0,2026-07-26 20:17:12.988126
movement,379,378,none,moved,0,0,22.8178,0.0,2026-07-26 20:17:13.079943
movement,381,374,none,moved,0,0,0.0,0.0,2026-07-26 20:17:13.145910
movement,382,372,none,moved,0,0,0.0,0.0,2026-07-26 20:17:13.221448
movement,382,370,none,moved,0,0,36.7129,0.0,2026-07-26 20:17:13.283021
movement,382,370,none,moved,0,0,0.0,0.0,2026-07-26 20:17:13.897461
movement,381,362,none,moved,0,0,104.9235,0.0,2026-07-26 20:17:13.959030
movement,381,361,none,moved,0,0,0.0,0.0,2026-07-26 20:17:14.075910
movement,380,363,none,moved,0,0,41.255,0.0,2026-07-26 20:17:14.151215
movement,380,363,none,moved,0,0,0.0,0.0,2026-07-26 20:17:14.871889
movement,393,372,none,moved,0,0,48.3215,0.0,2026-07-26 20:17:14.939741
movement,394,373,none,moved,0,0,0.0,0.0,2026-07-26 20:17:15.008338
movement,394,371,none,moved,0,0,24.3966,0.0,2026-07-26 20:17:15.097088
movement,394,369,none,moved,0,0,125.608,0.0,2026-07-26 20:17:15.153073
movement,387,363,none,moved,0,0,342.4401,0.0,2026-07-26 20:17:15.206775
movement,376,356,none,moved,0,0,143.449,0.0,2026-07-26 20:17:15.261823
movement,374,356,none,moved,0,0,0.0,0.0,2026-07-26 20:17:15.330662
movement,374,358,none,moved,0,0,24.4328,0.0,2026-07-26 20:17:15.419249
movement,375,360,none,moved,0,0,3.1123,0.0,2026-07-26 20:17:16.144555
movement,393,384,none,moved,0,0,459.9013,0.0,2026-07-26 20:17:16.199212
